STT,GIÁ - TRIỆU ĐỒNG,HÃNG,DÒNG,NĂM_SX,DUNG TÍCH - CC,KIỂU XE,TÌNH TRẠNG
8322,29.5,Honda,Air Blade,2016,125,Tay ga,Cũ
8323,31.9,Yamaha,Exciter,2008,125,Tay côn/Moto,Cũ
8324,48.5,Honda,Vario,2019,125,Tay ga,Cũ
8325,11.8,Honda,Wave,2009,110,Xe số,Cũ
8326,18.6,Honda,Air Blade,2010,110,Tay ga,Cũ
8327,54.8,Piaggio,Sprint,2017,125,Tay ga,Cũ
8328,11.7,Honda,67,1988,50,Classic,Cũ
8329,17,Honda,Air Blade,2008,110,Tay ga,Cũ
8330,177,Honda,Rebel,2020,500,Tay côn/Moto,Cũ
8331,7,SYM,Elegant,2019,110,Xe số,Cũ
8332,37.9,Honda,Vario,2019,125,Tay ga,Cũ
8333,143,Benelli,BN 302,2015,300,Tay côn/Moto,Mới
8334,98.5,Honda,SH,2020,150,Tay ga,Mới
8335,31.8,Honda,Winner,2019,150,Tay côn/Moto,Cũ
8336,22.2,Honda,Air Blade,2010,110,Tay ga,Cũ
8337,688,Harley Davidson,Softail Slim S,2016,1801,Tay côn/Moto,Cũ
8338,85.5,Honda,SH,2017,150,Tay ga,Cũ
8339,29.9,Honda,Air Blade,2016,125,Tay ga,Cũ
8340,51.5,Piaggio,Sprint,2017,125,Tay ga,Cũ
8341,33,Honda,SH,2010,125,Tay ga,Cũ
8342,12.8,Honda,Air Blade,2008,110,Tay ga,Cũ
8343,38.5,Honda,Vario,2019,125,Tay ga,Cũ
8344,33.5,Honda,PS,2008,150,Tay ga,Cũ
8345,23,Honda,Dream,1999,110,Xe số,Cũ
8346,31.8,Honda,Winner,2019,150,Tay côn/Moto,Cũ
8347,21.5,Honda,Wave,2020,110,Xe số,Mới
8348,10,Yamaha,Nouvo,2013,110,Tay ga,Cũ
8349,6.1,SYM,Attila,2016,110,Tay ga,Cũ
8350,14.3,Honda,Wave,2018,110,Xe số,Cũ
8351,42,Suzuki,Satria,2019,120,Tay côn/Moto,Cũ
8352,109,Honda,SH,2020,150,Tay ga,Mới
8353,11.9,Honda,Wave,2001,110,Xe số,Mới
8354,26.5,Honda,Vision,2020,110,Tay ga,Cũ
8355,15,Honda,Air Blade,2008,110,Tay ga,Cũ
8356,87.8,Kawasaki,Z300,2016,300,Tay côn/Moto,Cũ
8357,11.8,Honda,Wave,2018,110,Xe số,Cũ
8358,5.3,Honda,Cub,1998,50,Xe số,Cũ
8359,55,Yamaha,Exciter,2018,150,Tay côn/Moto,Mới
8360,3.7,Honda,Dream,2007,110,Xe số,Cũ
8361,21.8,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
8362,10.5,Honda,Wave,2010,110,Xe số,Cũ
8363,11,Honda,Wave,2007,110,Xe số,Cũ
8364,30,Honda,Vision,2018,110,Tay ga,Mới
8365,25.5,Honda,Dream,2012,110,Xe số,Cũ
8366,677,Harley Davidson,Softail Slim S,2016,1801,Tay côn/Moto,Cũ
8367,35,Honda,Sonic,2019,125,Tay côn/Moto,Cũ
8368,32,Yamaha,Exciter,2019,125,Tay côn/Moto,Cũ
8369,14,Honda,Dylan,2004,150,Tay ga,Cũ
8370,26.8,Honda,Air Blade,2017,125,Tay ga,Cũ
8371,13,Honda,Click,2011,110,Tay ga,Cũ
8372,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
8373,3.7,Honda,Dream,2005,110,Xe số,Cũ
8374,17.3,Honda,Air Blade,2012,125,Tay ga,Cũ
8375,44,Suzuki,Raider,2016,125,Tay côn/Moto,Mới
8376,27.5,Piaggio,Vespa,2011,125,Tay ga,Mới
8377,9.5,Honda,Wave,2008,110,Xe số,Cũ
8378,8.8,Honda,Wave,2012,110,Xe số,Cũ
8379,3.5,Suzuki,Smash,2006,110,Xe số,Cũ
8380,30,Honda,SH,2009,125,Tay ga,Cũ
8381,25.9,Honda,Winner,2017,150,Tay côn/Moto,Cũ
8382,160,Yamaha,YAZ,2017,125,Tay côn/Moto,Cũ
8383,689,Harley Davidson,Softail Slim S,2016,1801,Tay côn/Moto,Cũ
8384,28.9,Honda,Winner,2019,150,Tay côn/Moto,Cũ
8385,31.8,Honda,Winner,2019,150,Tay côn/Moto,Cũ
8386,36,Yamaha,YBR125,2016,125,Tay côn/Moto,Cũ
8387,54,Honda,PS,2008,150,Tay ga,Mới
8388,26.8,Honda,Air Blade,2017,125,Tay ga,Cũ
8389,26,Honda,Vision,2016,110,Tay ga,Mới
8390,3,SYM,Attila,2011,110,Tay ga,Cũ
8391,5.8,Honda,Dream,1998,110,Xe số,Cũ
8392,13.8,Honda,Wave,2004,110,Xe số,Cũ
8393,17,Yamaha,Exciter,2011,125,Tay côn/Moto,Cũ
8394,34.5,Honda,Air Blade,2018,125,Tay ga,Cũ
8395,26,Honda,SH,2010,125,Tay ga,Cũ
8396,13.2,Honda,Wave,2016,110,Xe số,Cũ
8397,16.9,Honda,Air Blade,2012,125,Tay ga,Cũ
8398,30.9,Honda,Winner,2019,150,Tay côn/Moto,Cũ
8399,5.5,SYM,Attila,2007,110,Tay ga,Cũ
8400,45.9,Honda,Vario,2020,125,Tay ga,Cũ
8401,5,Kymco,Jockey Fi,2014,125,Tay ga,Cũ
8402,9.5,Yamaha,Sirius,2014,110,Xe số,Cũ
8403,200,Honda,Shadow,2012,600,Tay côn/Moto,Cũ
8404,36.5,Honda,Vario,2019,125,Tay ga,Cũ
8405,34,Yamaha,Exciter,2019,125,Tay côn/Moto,Cũ
8406,49,Suzuki,Satria,2019,120,Tay côn/Moto,Mới
8407,52,Honda,Vario,2017,150,Tay ga,Cũ
8408,214,Honda,Shadow,2012,600,Tay côn/Moto,Cũ
8409,4.5,Yamaha,Nouvo,2009,110,Tay ga,Cũ
8410,698,Harley Davidson,Softail Slim S,2016,1801,Tay côn/Moto,Cũ
8411,14,Honda,Air Blade,2010,110,Tay ga,Cũ
8412,4.2,Suzuki,Smash,2007,110,Xe số,Cũ
8413,699,Harley Davidson,Softail Slim S,2016,1801,Tay côn/Moto,Cũ
8414,280,Kawasaki,Z900,2018,900,Tay côn/Moto,Cũ
8415,86.8,Kawasaki,Z300,2016,300,Tay côn/Moto,Cũ
8416,9.3,Honda,Wave,2011,110,Xe số,Cũ
8417,25,Honda,Winner,2018,150,Tay côn/Moto,Cũ
8418,29,Honda,Winner,2019,150,Tay côn/Moto,Cũ
8419,15,Piaggio,Fly,2016,125,Tay ga,Cũ
8420,176,Honda,CBR,2019,500,Tay côn/Moto,Cũ
8421,28,Suzuki,Sport / Xipo,2000,120,Tay côn/Moto,Mới
8422,26.8,Honda,Air Blade,2017,125,Tay ga,Cũ
8423,15,Piaggio,Fly,2016,125,Tay ga,Cũ
8424,14.5,Honda,Future,2012,110,Tay ga,Cũ
8425,24.5,Honda,Air Blade,2012,125,Tay ga,Cũ
8426,36,Honda,Future,2007,125,Xe số,Cũ
8427,45,Honda,Sonic,2019,150,Tay côn/Moto,Cũ
8428,58,Honda,Future,2009,125,Xe số,Cũ
8429,7,Honda,Wave,2010,110,Xe số,Cũ
8430,25,Yamaha,Grande,2017,125,Tay ga,Cũ
8431,11.8,Yamaha,Sirius,2008,110,Xe số,Mới
8432,35,Yamaha,Exciter,2019,125,Tay côn/Moto,Cũ
8433,20,Honda,@,2008,150,Tay ga,Cũ
8434,15,Honda,Wave,2007,110,Xe số,Cũ
8435,90.8,Yamaha,R,2016,175,Tay côn/Moto,Cũ
8436,33,Piaggio,Vespa,2015,125,Tay ga,Cũ
8437,78,Honda,CB,2019,150,Tay côn/Moto,Cũ
8438,11.5,Yamaha,Sirius,2017,110,Xe số,Cũ
8439,7,Yamaha,Mio,2007,110,Tay ga,Cũ
8440,26.3,Honda,Winner,2018,150,Tay côn/Moto,Cũ
8441,38,Yamaha,Nvx,2016,150,Tay ga,Cũ
8442,33.9,Suzuki,Raider,2019,125,Tay côn/Moto,Cũ
8443,8.5,Honda,Wave,2011,110,Xe số,Cũ
8444,19.8,Yamaha,Nozza,2013,125,Tay ga,Cũ
8445,56,Honda,Air Blade,2020,150,Tay ga,Mới
8446,7,Honda,@,2006,125,Tay ga,Cũ
8447,31.8,Honda,Vision,2019,110,Tay ga,Mới
8448,18.5,Piaggio,Vespa,2012,125,Tay ga,Cũ
8449,22.8,Honda,Winner,2017,150,Tay côn/Moto,Cũ
8450,8,Yamaha,Taurus,2013,110,Xe số,Cũ
8451,33,Honda,SH,2013,125,Tay ga,Cũ
8452,3,Kawasaki,Max,2010,100,Xe số,Cũ
8453,54,Honda,Air Blade,2020,150,Tay ga,Mới
8454,23,RebelUSA,CB125R,2010,125,Tay côn/Moto,Cũ
8455,19,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
8456,12,Honda,Blade,2016,110,Xe số,Cũ
8457,27.5,Yamaha,Exciter,2016,125,Tay côn/Moto,Cũ
8458,28.5,Yamaha,Exciter,2015,125,Tay côn/Moto,Cũ
8459,73,Honda,CB,2019,150,Tay côn/Moto,Cũ
8460,15.7,Yamaha,Exciter,2013,125,Tay côn/Moto,Cũ
8461,6.8,Yamaha,Sirius,2011,110,Xe số,Cũ
8462,23.6,Honda,Vision,2016,110,Tay ga,Cũ
8463,42.5,Honda,SH,2016,125,Tay ga,Cũ
8464,177,Honda,CBR,2019,500,Tay côn/Moto,Cũ
8465,12,Honda,Wave,2004,110,Xe số,Cũ
8466,55.5,Yamaha,R,2019,175,Tay côn/Moto,Cũ
8467,15.8,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
8468,4.8,Kymco,Jockey Fi,2014,125,Tay ga,Cũ
8469,6.7,Honda,Cub,1995,50,Xe số,Cũ
8470,34,Honda,SH,2012,125,Tay ga,Cũ
8471,3.9,Honda,Dream,2001,100,Xe số,Cũ
8472,46.5,Honda,Vario,2019,125,Tay ga,Cũ
8473,23,Honda,Air Blade,2012,125,Tay ga,Cũ
8474,145,Kawasaki,ZX 6R,2012,650,Tay côn/Moto,Cũ
8475,11,Honda,Wave,2018,110,Xe số,Cũ
8476,32,Yamaha,R,2008,175,Tay côn/Moto,Cũ
8477,9.9,SYM,Enjoy,2012,110,Tay ga,Cũ
8478,10.8,Yamaha,Nouvo,2013,110,Tay ga,Cũ
8479,34,Honda,SH,2010,125,Tay ga,Cũ
8480,38,Honda,SH,2011,125,Tay ga,Mới
8481,5.2,Kymco,Jockey Fi,2014,125,Tay ga,Cũ
8482,32.5,Suzuki,Sport / Xipo,1998,120,Tay côn/Moto,Mới
8483,178,Ngoại,SH ý,2011,150,Tay ga,Cũ
8484,120,Honda,CB,2019,300,Tay côn/Moto,Cũ
8485,32,Honda,Sonic,2018,125,Tay côn/Moto,Cũ
8486,17,Honda,Air Blade,2009,110,Tay ga,Cũ
8487,5.3,Kymco,Jockey Fi,2014,125,Tay ga,Cũ
8488,8.5,Honda,Dream,2010,110,Xe số,Cũ
8489,18,Honda,Wave,2020,110,Xe số,Cũ
8490,33.9,Honda,Winner,2019,150,Tay côn/Moto,Cũ
8491,67.5,Honda,SH,2017,150,Tay ga,Cũ
8492,32,Honda,SH,2011,125,Tay ga,Cũ
8493,29.8,Honda,Winner,2018,150,Tay côn/Moto,Cũ
8494,42,Honda,SH Mode,2018,125,Tay ga,Cũ
8495,36.5,Yamaha,Latte,2020,125,Tay ga,Cũ
8496,50.5,Honda,Vario,2019,150,Tay ga,Cũ
8497,19.8,Yamaha,Exciter,2015,125,Tay côn/Moto,Cũ
8498,28.9,Piaggio,Liberty,2017,125,Tay ga,Cũ
8499,22.9,Honda,Wave,2020,110,Xe số,Mới
8500,31,Honda,Air Blade,2017,125,Tay ga,Cũ
8501,55,Yamaha,Exciter,2020,150,Tay côn/Moto,Mới
8502,16.5,Honda,Vision,2016,110,Tay ga,Cũ
8503,16.5,Honda,Dream,1997,110,Xe số,Cũ
8504,25.5,Honda,Lead,2015,110,Tay ga,Cũ
8505,37,Honda,Vision,2020,110,Tay ga,Mới
8506,11.9,Suzuki,Axelo,2015,125,Xe số,Cũ
8507,18,Honda,Wave,2016,110,Xe số,Mới
8508,18,Yamaha,Exciter,2013,125,Tay côn/Moto,Cũ
8509,16,Honda,Wave,2019,110,Xe số,Cũ
8510,12.3,Honda,Lead,2011,110,Tay ga,Cũ
8511,8.9,Kymco,Jockey Fi,2016,125,Tay ga,Cũ
8512,25,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
8513,9,Yamaha,Sirius,2009,110,Xe số,Cũ
8514,13,Honda,Lead,2011,110,Tay ga,Cũ
8515,9.7,Honda,Wave,2009,110,Xe số,Cũ
8516,23,Honda,Air Blade,2014,125,Tay ga,Cũ
8517,9,Kymco,Jockey Fi,2016,125,Tay ga,Cũ
8518,43.9,Yamaha,Exciter,2010,125,Tay côn/Moto,Cũ
8519,16,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
8520,16.8,Yamaha,Exciter,2013,125,Tay côn/Moto,Cũ
8521,31.8,Yamaha,Exciter,2008,125,Tay côn/Moto,Cũ
8522,18.5,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
8523,9.3,Honda,Click,2009,110,Tay ga,Cũ
8524,37.9,Suzuki,Raider,2020,125,Tay côn/Moto,Cũ
8525,32.5,Honda,Future,2020,125,Xe số,Cũ
8526,9.8,Kymco,Jockey Fi,2016,125,Tay ga,Cũ
8527,9.9,Honda,Citi,1993,100,Xe số,Cũ
8528,29.5,Honda,Future,2019,125,Xe số,Cũ
8529,38.8,Suzuki,Satria,2019,120,Tay côn/Moto,Cũ
8530,9.3,Honda,Click,2009,110,Tay ga,Cũ
8531,8.6,Honda,Wave,2000,110,Xe số,Cũ
8532,18.5,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
8533,39.8,Honda,Sonic,2018,125,Tay côn/Moto,Cũ
8534,5.6,Yamaha,Nouvo,2011,110,Tay ga,Cũ
8535,24.5,Yamaha,Exciter,2015,125,Tay côn/Moto,Cũ
8536,6,Yamaha,Nouvo,2010,110,Tay ga,Cũ
8537,6,Honda,Wave,2010,110,Xe số,Cũ
8538,25.7,Yamaha,Exciter,2017,125,Tay côn/Moto,Cũ
8539,41.8,Honda,Sonic,2019,125,Tay côn/Moto,Cũ
8540,14.5,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
8541,37,Yamaha,Latte,2020,125,Tay ga,Cũ
8542,35,Yamaha,Exciter,2019,125,Tay côn/Moto,Cũ
8543,42.8,Honda,SH Mode,2016,125,Tay ga,Cũ
8544,15.8,Honda,Wave,2020,110,Xe số,Cũ
8545,26.8,Yamaha,Exciter,2016,125,Tay côn/Moto,Cũ
8546,28.8,Honda,Vision,2018,110,Tay ga,Mới
8547,19.9,Yamaha,Exciter,2013,125,Tay côn/Moto,Cũ
8548,7.8,Honda,SCR,2008,110,Tay ga,Cũ
8549,35.5,Yamaha,Exciter,2019,125,Tay côn/Moto,Cũ
8550,35,Honda,Lead,2016,110,Tay ga,Mới
8551,19.5,Honda,Dylan,2005,150,Tay ga,Cũ
8552,18.5,Honda,Dream,2000,100,Xe số,Cũ
8553,16.5,Kymco,Candy Hi,2018,50,Tay ga,Cũ
8554,19.5,Honda,Future,2007,125,Xe số,Cũ
8555,33.8,Piaggio,Liberty,2016,125,Tay ga,Mới
8556,17,Piaggio,GTS,2009,250,Tay ga,Cũ
8557,105,Honda,SH,2020,150,Tay ga,Mới
8558,23,Honda,Dream,2003,110,Xe số,Cũ
8559,8.2,Honda,SCR,2007,110,Tay ga,Cũ
8560,8.5,Honda,Wave,2011,110,Xe số,Cũ
8561,9.5,Kymco,Jockey Fi,2016,125,Tay ga,Cũ
8562,8,Honda,Cub,1982,50,Xe số,Cũ
8563,13.6,Yamaha,Nozza,2014,125,Tay ga,Cũ
8564,32.5,Honda,PS,2008,150,Tay ga,Cũ
8565,8.5,Honda,Wave,2011,110,Xe số,Cũ
8566,7.3,Yamaha,Sirius,2007,110,Xe số,Cũ
8567,120,Honda,CB,2019,300,Tay côn/Moto,Cũ
8568,73,Honda,SH Mode,2020,125,Tay ga,Mới
8569,11,Honda,Citi,1993,100,Xe số,Cũ
8570,120,Honda,CB,2019,300,Tay côn/Moto,Cũ
8571,4.5,Honda,Cub,1996,50,Xe số,Cũ
8572,5.3,Suzuki,Viva,2010,110,Xe số,Cũ
8573,3.25,Honda,Dream,2009,110,Xe số,Cũ
8574,11,Honda,Blade,2017,110,Xe số,Cũ
8575,18,Honda,Cub,2001,50,Xe số,Cũ
8576,2.75,Kawasaki,Max,2010,100,Xe số,Cũ
8577,11,Honda,Wave,2019,110,Xe số,Cũ
8578,6.3,Honda,Dream,2004,100,Xe số,Cũ
8579,34.8,Honda,Air Blade,2019,125,Tay ga,Cũ
8580,13.2,Honda,Blade,2017,110,Xe số,Cũ
8581,56.5,Honda,SH Mode,2019,125,Tay ga,Cũ
8582,18.8,Honda,Air Blade,2015,125,Tay ga,Cũ
8583,28,Honda,Vision,2019,110,Tay ga,Mới
8584,56.5,Honda,SH Mode,2019,125,Tay ga,Cũ
8585,177,Ducati,Monster 795,2017,800,Tay côn/Moto,Cũ
8586,25.9,Honda,Winner,2017,150,Tay côn/Moto,Cũ
8587,7,Yamaha,Nouvo,2015,110,Tay ga,Cũ
8588,73,Honda,SH Mode,2020,125,Tay ga,Mới
8589,27,Yamaha,Sirius,2019,110,Xe số,Mới
8590,34.5,Yamaha,Exciter,2019,125,Tay côn/Moto,Cũ
8591,56.5,Honda,SH Mode,2019,125,Tay ga,Cũ
8592,105,Honda,SH,2019,150,Tay ga,Mới
8593,5,Honda,Wave,2002,110,Xe số,Cũ
8594,7,Suzuki,Hayate,2011,125,Tay ga,Cũ
8595,63,Piaggio,Vespa,2019,125,Tay ga,Cũ
8596,11,Honda,67,2002,50,Classic,Cũ
8597,35.5,Honda,Future,2009,125,Xe số,Cũ
8598,86.8,Kawasaki,Z300,2016,300,Tay côn/Moto,Cũ
8599,22.8,Yamaha,Exciter,2013,125,Tay côn/Moto,Cũ
8600,7.5,Yamaha,Nouvo,2010,110,Tay ga,Cũ
8601,29.8,Honda,Winner,2019,150,Tay côn/Moto,Cũ
8602,5.7,SYM,Attila,2011,110,Tay ga,Cũ
8603,44.5,Honda,Vario,2018,125,Tay ga,Cũ
8604,67,Honda,Spacy,2007,125,Tay ga,Mới
8605,40,Honda,MSX 125,2019,125,Tay côn/Moto,Cũ
8606,4.8,Honda,Cub,1999,50,Xe số,Cũ
8607,23,Honda,Winner,2018,150,Tay côn/Moto,Cũ
8608,18.4,Honda,Air Blade,2012,125,Tay ga,Cũ
8609,20,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
8610,29.5,Honda,Air Blade,2016,125,Tay ga,Cũ
8611,216,Kawasaki,Z900,2017,900,Tay côn/Moto,Cũ
8612,20.5,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
8613,25,Honda,Future,2018,125,Xe số,Cũ
8614,22,Suzuki,Satria,2006,120,Tay côn/Moto,Cũ
8615,8.9,Honda,Wave,2012,110,Xe số,Cũ
8616,7.9,Yamaha,Mio,2010,110,Tay ga,Cũ
8617,108,Honda,SH,2020,150,Tay ga,Mới
8618,27.9,Yamaha,Exciter,2015,125,Tay côn/Moto,Cũ
8619,30,Honda,Air Blade,2016,125,Tay ga,Cũ
8620,11,Honda,Lead,2009,110,Tay ga,Cũ
8621,55.5,Piaggio,Vespa,2017,125,Tay ga,Cũ
8622,32.5,Honda,PS,2008,150,Tay ga,Cũ
8623,30,Yamaha,Exciter,2017,125,Tay côn/Moto,Cũ
8624,128,Ducati,Monster 795,2014,800,Tay côn/Moto,Cũ
8625,44.9,Honda,Vario,2019,125,Tay ga,Cũ
8626,11.5,Honda,Wave,2008,110,Xe số,Cũ
8627,18.5,Honda,Air Blade,2010,110,Tay ga,Cũ
8628,6.8,SYM,Attila,2010,110,Tay ga,Cũ
8629,44.9,Suzuki,Satria,2019,120,Tay côn/Moto,Mới
8630,9.6,Yamaha,Sirius,2015,110,Xe số,Cũ
8631,11.8,Honda,Wave,2012,110,Xe số,Cũ
8632,34.5,Yamaha,Exciter,2006,125,Tay côn/Moto,Cũ
8633,55,Honda,SH,2015,150,Tay ga,Cũ
8634,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
8635,36,Yamaha,Latte,2020,125,Tay ga,Cũ
8636,17.3,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
8637,15,Honda,Air Blade,2011,110,Tay ga,Cũ
8638,22,Yamaha,Nvx,2017,125,Tay ga,Cũ
8639,4.3,Suzuki,Viva,2010,110,Xe số,Cũ
8640,45,Honda,Spacy,2007,125,Tay ga,Cũ
8641,10.8,Honda,Lead,2010,110,Tay ga,Cũ
8642,13.5,Honda,Wave,2018,110,Xe số,Cũ
8643,14.5,Honda,Win,2010,110,Tay côn/Moto,Cũ
8644,18,Yamaha,Nouvo,2017,125,Tay ga,Cũ
8645,16,Piaggio,GTS,2009,250,Tay ga,Cũ
8646,5.6,SYM,Attila,2009,110,Tay ga,Cũ
8647,8.3,Honda,Wave,2008,110,Xe số,Cũ
8648,62.8,Honda,SH Mode,2019,125,Tay ga,Mới
8649,36,Yamaha,Exciter,2010,125,Tay côn/Moto,Cũ
8650,8.5,Honda,Chaly,1982,70,Xe số,Cũ
8651,9,SYM,Elizabeth,2011,125,Tay ga,Cũ
8652,18.5,Yamaha,Jupiter,2019,110,Xe số,Cũ
8653,49,Honda,Vario,2020,125,Tay ga,Cũ
8654,20,Honda,Vision,2017,110,Tay ga,Cũ
8655,87.8,Kawasaki,Z300,2016,300,Tay côn/Moto,Cũ
8656,5,Yamaha,Sirius,2010,50,Xe số,Cũ
8657,11.3,Honda,Wave,2015,110,Xe số,Cũ
8658,7.3,Yamaha,Nouvo,2010,110,Tay ga,Cũ
8659,36,Yamaha,YBR125,2016,125,Tay côn/Moto,Cũ
8660,9,Yamaha,Taurus,2013,110,Xe số,Cũ
8661,25.5,Yamaha,Grande,2016,125,Tay ga,Cũ
8662,26.9,Honda,Winner,2018,150,Tay côn/Moto,Cũ
8663,9.8,Honda,Wave,2009,110,Xe số,Cũ
8664,22,Honda,CB,2018,170,Tay côn/Moto,Cũ
8665,10.6,SYM,Shark,2011,125,Tay ga,Cũ
8666,17,Honda,Future,2007,125,Xe số,Cũ
8667,31.8,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
8668,27,Yamaha,Exciter,2013,125,Tay côn/Moto,Cũ
8669,10.5,Honda,Air Blade,2009,110,Tay ga,Cũ
8670,208,Kawasaki,Z900,2017,900,Tay côn/Moto,Cũ
8671,8.3,Honda,Wave,2008,110,Xe số,Cũ
8672,22,SYM,Wolf,2012,125,Tay côn/Moto,Cũ
8673,42.5,Piaggio,Sprint,2016,125,Tay ga,Cũ
8674,15.3,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
8675,11.8,Honda,Lead,2010,110,Tay ga,Cũ
8676,11.9,Honda,Wave,2018,110,Xe số,Cũ
8677,32.5,Yamaha,Exciter,2017,150,Tay côn/Moto,Cũ
8678,6.8,SYM,Elizabeth,2010,125,Tay ga,Cũ
8679,39,Suzuki,Raider,2018,125,Tay côn/Moto,Cũ
8680,9.9,Honda,Wave,2011,110,Xe số,Cũ
8681,48.9,Honda,Vario,2020,125,Tay ga,Cũ
8682,11.3,Yamaha,Nouvo,2013,110,Tay ga,Cũ
8683,34.8,Yamaha,Exciter,2018,125,Tay côn/Moto,Cũ
8684,24.8,Suzuki,Sport / Xipo,1998,120,Tay côn/Moto,Cũ
8685,15.3,Honda,Vision,2012,110,Tay ga,Cũ
8686,5.7,Honda,Wave,2012,100,Xe số,Cũ
8687,39.8,Suzuki,Raider,2020,125,Tay côn/Moto,Cũ
8688,68,Honda,SH,2015,150,Tay ga,Cũ
8689,10,Yamaha,Nouvo,2012,110,Tay ga,Cũ
8690,9.3,Yamaha,Sirius,2012,110,Xe số,Cũ
8691,10,Honda,Wave,2007,110,Xe số,Cũ
8692,23,Yamaha,Exciter,2015,125,Tay côn/Moto,Cũ
8693,40,Honda,Spacy,2003,125,Tay ga,Cũ
8694,29,Honda,SH,2009,125,Tay ga,Cũ
8695,35,Yamaha,YBR125,2016,125,Tay côn/Moto,Cũ
8696,11.5,Honda,Wave,2007,110,Xe số,Cũ
8697,36.5,Yamaha,Latte,2020,125,Tay ga,Cũ
8698,17.7,Honda,Air Blade,2012,125,Tay ga,Cũ
8699,30.5,Honda,Winner,2019,150,Tay côn/Moto,Cũ
8700,31.8,Honda,Winner,2019,150,Tay côn/Moto,Cũ
8701,89,Honda,SH,2019,150,Tay ga,Cũ
8702,38,Suzuki,Raider,2018,125,Tay côn/Moto,Cũ
8703,17,RebelUSA,CB125R,2011,125,Tay côn/Moto,Cũ
8704,40.6,Honda,MSX 125,2019,125,Tay côn/Moto,Cũ
8705,14,Honda,Future,2002,110,Xe số,Cũ
8706,20.7,Honda,Air Blade,2018,125,Tay ga,Cũ
8707,7,Yamaha,Nouvo,2010,110,Tay ga,Cũ
8708,62,Honda,SH,2016,150,Tay ga,Cũ
8709,29.5,Yamaha,Nvx,2017,125,Tay ga,Mới
8710,21.3,Honda,Vision,2016,110,Tay ga,Cũ
8711,51,Honda,CB,2020,150,Tay côn/Moto,Cũ
8712,31,Honda,SH,2009,125,Tay ga,Cũ
8713,18,Honda,Wave,2007,110,Xe số,Mới
8714,8.6,Yamaha,Sirius,2006,110,Xe số,Cũ
8715,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
8716,13,SYM,Elizabeth,2013,125,Tay ga,Cũ
8717,25,Yamaha,Grande,2015,125,Tay ga,Cũ
8718,32,Honda,SH,2012,125,Tay ga,Cũ
8719,32,Yamaha,Exciter,2019,125,Tay côn/Moto,Cũ
8720,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
8721,7,Yamaha,Nouvo,2009,110,Tay ga,Cũ
8722,27,Honda,CB,2019,170,Tay côn/Moto,Cũ
8723,4.3,Honda,Cub,2012,50,Xe số,Cũ
8724,38,Honda,Air Blade,2015,125,Tay ga,Mới
8725,28.5,Yamaha,Exciter,2015,125,Tay côn/Moto,Cũ
8726,20,Honda,Air Blade,2012,125,Tay ga,Cũ
8727,16,Yamaha,Exciter,2013,125,Tay côn/Moto,Cũ
8728,27.3,Honda,Vision,2019,110,Tay ga,Cũ
8729,17.5,Yamaha,Acruzo,2016,125,Tay ga,Cũ
8730,16.8,Honda,Air Blade,2010,110,Tay ga,Cũ
8731,37,Yamaha,Latte,2020,125,Tay ga,Cũ
8732,35.5,Honda,Winner,2019,150,Tay côn/Moto,Mới
8733,8.7,Honda,Lead,2008,110,Tay ga,Cũ
8734,24,Honda,Future,2017,125,Xe số,Cũ
8735,21.8,Yamaha,Exciter,2017,125,Tay côn/Moto,Cũ
8736,66,Honda,CBR,2017,150,Tay côn/Moto,Cũ
8737,26.8,Honda,Air Blade,2017,125,Tay ga,Cũ
8738,7.3,Yamaha,Nouvo,2009,110,Tay ga,Cũ
8739,25.5,Yamaha,Nvx,2017,125,Tay ga,Cũ
8740,23.5,Honda,Dream,2000,110,Xe số,Cũ
8741,39,Suzuki,GZ,2013,150,Tay côn/Moto,Cũ
8742,35,Honda,Future,2009,125,Xe số,Cũ
8743,104,Honda,SH,2020,150,Tay ga,Mới
8744,11.5,Yamaha,Sirius,2012,110,Xe số,Cũ
8745,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
8746,28.999,Honda,Winner,2019,150,Tay côn/Moto,Cũ
8747,7.3,Yamaha,Nouvo,2009,110,Tay ga,Cũ
8748,25.9,Honda,Winner,2017,150,Tay côn/Moto,Cũ
8749,25.5,Honda,Dream,1997,110,Xe số,Cũ
